Wall time,Step,Value
1752575567.960364,1,1.360342025756836
1752575568.121298,3,1.3850494623184204
1752575568.3639193,6,1.374030351638794
1752575568.4528894,7,1.3735727071762085
1752575568.5343423,8,1.3344659805297852
1752575568.6372864,9,1.3415673971176147
1752575568.7275462,10,1.2815624475479126
1752575568.8113465,11,1.2932466268539429
1752575568.9147542,12,1.2390109300613403
1752575569.0001426,13,1.3671751022338867
1752575569.0898361,14,1.3999148607254028
1752575569.1695473,15,1.2401704788208008
1752575569.2529657,16,1.3078151941299438
1752575569.3358905,17,1.3462145328521729
1752575569.4131694,18,1.2651646137237549
1752575569.481102,19,1.276357889175415
1752575569.5535722,20,1.369606852531433
1752575569.6314173,21,1.215409517288208
1752575569.710411,22,1.2350711822509766
1752575569.7925296,23,1.1405298709869385
1752575569.870858,24,1.1289948225021362
1752575569.9475303,25,1.2396876811981201
1752575570.026238,26,1.2905327081680298
1752575570.0918276,27,1.1153626441955566
1752575570.1809363,28,1.1514170169830322
1752575570.340879,30,1.1814115047454834
1752575570.4118774,31,1.1638957262039185
1752575570.5002048,32,1.22347891330719
1752575570.5733228,33,1.235790491104126
1752575570.6600432,34,1.0449144840240479
1752575570.7438188,35,0.9130028486251831
1752575570.8220425,36,1.319800615310669
1752575570.8946056,37,1.141685962677002
1752575570.9697282,38,1.1762079000473022
1752575571.0515544,39,0.776773989200592
1752575571.1318827,40,1.2499701976776123
1752575571.213338,41,1.0017749071121216
1752575571.2780213,42,1.0489661693572998
1752575571.343385,43,1.1244547367095947
1752575571.4083374,44,1.1797268390655518
1752575571.4970684,45,0.9719313979148865
1752575571.567643,46,1.1707440614700317
1752575571.629877,47,1.4116452932357788
1752575571.7083683,48,1.074400782585144
1752575571.7889698,49,0.9485888481140137
1752575571.8751838,50,0.9708613753318787
1752575572.3401258,51,1.09889817237854
1752575572.4176967,52,1.1614254713058472
1752575572.491865,53,0.9839661717414856
1752575572.5693612,54,0.9249541759490967
1752575572.6597102,55,1.029553771018982
1752575572.7323067,56,0.9470310211181641
1752575572.7954612,57,1.1844366788864136
1752575572.8589752,58,1.0198110342025757
1752575572.9228199,59,0.8776201605796814
1752575572.9852374,60,1.1673399209976196
1752575573.0576065,61,1.1010191440582275
1752575573.1217554,62,1.097675085067749
1752575573.1866512,63,0.8872336745262146
1752575573.2585077,64,0.9123001098632812
1752575573.3328843,65,0.9073279500007629
1752575573.40066,66,0.8573253154754639
1752575573.478221,67,1.1322922706604004
1752575573.555498,68,0.7233497500419617
1752575573.6429522,69,0.8253092765808105
1752575573.7192254,70,1.1393284797668457
1752575573.7953296,71,0.9668707251548767
1752575573.8696835,72,0.7663270235061646
