Wall time,Step,Value
1752574394.9199374,1267,0.00023009281721897423
1752574395.3126578,1273,0.0002391875023022294
1752574395.5895646,1277,0.00026432087179273367
1752574395.9125113,1282,0.00022937321045901626
1752574397.9246724,1305,0.00024941228912211955
1752574399.6492436,1332,0.00019576579506974667
1752574401.430397,1352,0.00024448614567518234
1752574402.3886313,1367,0.00031160248909145594
1752574402.6425424,1371,0.00026802471256814897
1752574403.3296516,1382,0.0004052015719935298
1752574403.3876138,1383,0.0004693756636697799
1752574406.4738343,1424,0.00036566442577168345
1752574407.8910089,1445,0.0002838333020918071
1752574407.9604695,1446,0.00017317481979262084
1752574409.5980532,1464,0.000266113638645038
1752574409.673788,1465,0.00023494155902881175
1752574412.547483,1501,0.0001783218322088942
1752574413.0898032,1509,0.00023599815904162824
1752574413.5925477,1517,0.00013189087621867657
1752574413.7794468,1520,0.00011271515541011468
1752574416.4897382,1555,0.00020503337145783007
1752574416.679358,1558,0.00021217875473666936
1752574417.569549,1572,0.00032754350104369223
1752574417.7605562,1575,0.0004922554944641888
1752574418.0906274,1580,0.000329789676470682
1752574418.896264,1592,0.00035658484557643533
1752574420.0265682,1603,0.00042827415745705366
1752574420.3472638,1608,0.00022517534671351314
1752574422.0380292,1634,0.06203692406415939
1752574422.552069,1642,0.0005652251420542598
1752574425.3172262,1677,0.00040344646549783647
1752574426.3395834,1692,0.0007859436445869505
1752574427.9401743,1709,0.014902030117809772
1752574428.0665255,1711,0.033810488879680634
1752574428.262919,1714,0.02925034984946251
1752574428.519527,1718,0.031886547803878784
1752574433.350462,1782,0.0005037786322645843
1752574433.4729974,1784,0.0005432332400232553
1752574434.285368,1796,0.0011032379698008299
1752574434.4821696,1799,0.0009147393866442144
1752574439.1683223,1854,0.00032757161534391344
1752574439.420476,1858,0.00039480451960116625
1752574440.024343,1867,0.0006706215208396316
1752574440.4971995,1874,0.001324394135735929
1752574441.9278374,1895,0.0008785193203948438
1752574443.1259596,1906,0.008618241176009178
1752574443.337201,1909,0.0034519860055297613
1752574443.7463348,1915,0.0021213849540799856
1752574443.8131542,1916,0.02662293054163456
1752574444.7632968,1931,0.0003070765233132988
1752574445.496454,1943,0.00023165048332884908
1752574445.7656796,1947,0.00019736312970053405
1752574446.557637,1952,0.000252802885370329
1752574446.684662,1954,0.00017047378059942275
1752574447.5482268,1967,0.0001875503803603351
1752574447.619179,1968,0.00016970116121228784
1752574447.942248,1973,0.0002248005330329761
1752574448.7873385,1986,0.00015619030455127358
1752574455.5949779,2077,9.428129851585254e-05
1752574456.209764,2086,0.00011863308463944122
1752574456.8456519,2096,5.973088991595432e-05
1752574458.1537764,2107,0.0001304411853197962
1752574459.0642233,2121,7.392997940769419e-05
1752574459.1256633,2122,7.354663830483332e-05
1752574459.4048584,2126,9.532061085337773e-05
1752574459.4730568,2127,0.00010282416042173281
1752574460.7711778,2146,6.246133852982894e-05
1752574465.4465225,2201,7.504790846724063e-05
1752574466.4609773,2216,0.00014840108633507043
1752574466.8674576,2222,0.00010846819350263104
1752574468.5554414,2246,5.1531518693082035e-05
1752574469.334853,2251,5.3104864491615444e-05
1752574474.9882898,2326,0.00023236520064529032
1752574476.4736571,2349,0.0001277755800401792
1752574478.029122,2366,4.878394975094125e-05
1752574480.9513369,2401,5.154459722689353e-05
1752574483.7919421,2443,6.095431308494881e-05
1752574484.1561413,2448,5.2329316531540826e-05
1752574485.5287309,2461,3.4891632822109386e-05
1752574486.1004531,2469,3.345404184074141e-05
1752574486.3211312,2472,6.591729470528662e-05
1752574487.6233554,2492,5.1749364502029493e-05
1752574488.9738932,2505,7.2904207627289e-05
1752574489.3165126,2510,4.961923332302831e-05
1752574490.201991,2524,5.645785859087482e-05
1752574490.3488574,2526,6.0153288359288126e-05
1752574490.9482622,2535,4.16317161580082e-05
1752574491.0885062,2537,3.624655801104382e-05
1752574493.9084601,2573,6.732796464348212e-05
1752574494.6366355,2584,9.77868985501118e-05
1752574494.70579,2585,8.484958379995078e-05
1752574496.5005324,2606,0.00010579715308267623
1752574496.9636512,2613,1.6174488337128423e-05
1752574498.3160443,2634,8.085690933512524e-05
1752574498.831344,2642,0.0001262747246073559
1752574499.3479888,2650,9.01759703992866e-05
1752574501.5008304,2677,0.0001662205468164757
1752574501.7625365,2681,0.00014087212912272662
1752574502.2071164,2688,8.188044012058526e-05
1752574502.4209733,2691,7.968956197146326e-05
1752574503.024856,2700,0.00012307424913160503
1752574504.421722,2715,7.850799011066556e-05
1752574504.7344801,2720,0.00012709395377896726
1752574504.9800634,2724,6.960582686588168e-05
1752574505.7643852,2736,8.992022776510566e-05
1752574505.8389013,2737,7.744519098196179e-05
1752574506.103917,2741,0.00011854927288368344
1752574506.4563334,2746,6.031723751220852e-05
1752574506.519375,2747,7.318375719478354e-05
1752574507.8480537,2760,3.411194120417349e-05
1752574507.9058247,2761,7.474041922250763e-05
1752574507.9749513,2762,3.832121001323685e-05
1752574508.2986848,2767,4.384808198665269e-05
1752574508.6334243,2772,7.565879786852747e-05
1752574508.826773,2775,4.361019455245696e-05
1752574509.5312145,2785,6.015308099449612e-05
1752574510.0226882,2792,7.125660340534523e-05
1752574512.3131185,2819,5.5127246014308184e-05
1752574513.854669,2841,5.515798693522811e-05
1752574515.0146775,2851,4.3531304982025176e-05
1752574516.1600876,2868,2.7820282411994413e-05
1752574516.2396846,2869,2.7917109036934562e-05
1752574520.839926,2928,4.4542233808897436e-05
1752574521.7314427,2941,2.7000167392543517e-05
1752574523.3940432,2959,3.537093652994372e-05
1752574523.6064498,2962,2.832381687767338e-05
1752574524.1188142,2969,3.070892853429541e-05
1752574524.2975461,2972,2.6144109142478555e-05
1752574524.8489406,2980,3.6015069781569764e-05
1752574528.3243005,3026,4.1496379708405584e-05
1752574529.3367078,3041,4.3453950638649985e-05
1752574530.627237,3054,4.7895337047521025e-05
1752574532.94544,3090,0.00011525081936269999
1752574533.0171783,3091,2.0547868189169094e-05
1752574534.7075202,3110,0.00011748610995709896
1752574534.7669747,3111,5.127240365254693e-05
1752574534.8323267,3112,3.742105036508292e-05
1752574535.8083663,3126,1.8373528291704133e-05
1752574535.883625,3127,0.056476790457963943
1752574535.9499197,3128,5.574647002504207e-05
1752574536.4229271,3135,0.0001488152047386393
1752574537.9626799,3152,0.0003409678756725043
1752574539.7493224,3180,0.00018937983259093016
1752574540.9716825,3199,6.856583786429837e-05
1752574541.8292737,3206,4.5549499191110954e-05
1752574542.140811,3211,1.4540240954374894e-05
1752574542.969319,3224,0.000227285927394405
1752574543.1494205,3227,9.737995424075052e-05
1752574543.7576234,3236,9.443105955142528e-05
1752574544.520819,3248,3.125240618828684e-05
1752574546.6492224,3272,6.714570918120444e-05
1752574546.8420377,3275,5.559136479860172e-05
1752574549.8099675,3313,9.068072540685534e-05
1752574552.0235026,3347,0.00012225670798216015
1752574553.5585365,3363,2.7672153009916656e-05
1752574554.772365,3381,2.859088453988079e-05
1752574555.5388696,3392,3.036451198568102e-05
1752574556.083285,3400,8.410549344262108e-05
1752574557.242188,3411,0.0002048356254817918
1752574558.1528087,3425,0.0002556785475462675
1752574561.4496238,3468,0.00033644860377535224
1752574562.9208574,3490,0.00013666773156728595
1752574562.97977,3491,0.00016446471272502095
1752574563.4403145,3498,0.00015726116544101387
1752574563.5737576,3500,9.746885916683823e-05
1752574564.4485312,3507,8.32871810416691e-05
1752574566.2011292,3533,9.287225839216262e-05
1752574567.8780105,3551,4.803736737812869e-05
1752574569.4073646,3573,7.277404802152887e-05
1752574569.6149049,3576,4.5645654608961195e-05
1752574570.0651975,3583,4.280521170585416e-05
1752574570.8465626,3595,6.428582855733112e-05
1752574571.996009,3607,8.039454405661672e-05
1752574572.896763,3620,5.111088103149086e-05
1752574572.9585562,3621,5.970644633634947e-05
1752574573.0949295,3623,7.722397276666015e-05
1752574574.016437,3637,0.0001346152857877314
1752574575.9731998,3661,0.0001448328112019226
1752574576.1670067,3664,2.4694696548976935e-05
1752574576.2871912,3666,5.166950722923502e-05
1752574576.4032893,3668,6.531401595566422e-05
1752574576.5921896,3671,3.0275208700913936e-05
1752574576.8606575,3675,2.5001249014167115e-05
1752574577.0487065,3678,0.000759820977691561
1752574578.4579074,3697,0.0005360638024285436
1752574580.4372213,3719,0.0003674895560834557
1752574580.83443,3724,0.00019823882030323148
1752574583.3497066,3752,5.642795076710172e-05
1752574583.588713,3755,5.575804243562743e-05
1752574584.0146854,3761,0.0001780783641152084
1752574584.509975,3768,1.3929769011156168e-05
1752574584.6514778,3770,0.0001249513734364882
1752574585.9658995,3789,0.00018537940923124552
1752574586.0327585,3790,0.00022780554718337953
1752574586.318316,3794,0.029247403144836426
1752574586.5165374,3797,0.04201680049300194
1752574591.2255898,3855,0.008067050948739052
1752574591.3516526,3857,0.04374495521187782
1752574592.026193,3867,1.3661885532201268e-05
1752574592.6247761,3876,1.3741376278630923e-05
1752574595.275736,3909,0.00690468167886138
1752574595.8897297,3918,0.0014873356558382511
1752574596.1460533,3922,0.0246963519603014
1752574596.5100641,3928,0.0030680636409670115
1752574597.2964106,3940,0.07281311601400375
1752574597.4832377,3943,0.02632243186235428
1752574599.9880083,3973,0.0062728445045650005
1752574600.6396618,3982,0.006127042695879936
1752574601.0272765,3988,1.5336934666265734e-05
1752574603.6324182,4019,0.00884459912776947
1752574603.768933,4021,1.0011222002503928e-05
1752574604.3163505,4030,7.495300906157354e-06
1752574605.0456872,4041,0.025250550359487534
1752574605.4250598,4047,8.606940355093684e-06
1752574606.3080423,4054,0.007866956293582916
1752574608.6964276,4091,0.018392106518149376
1752574610.7898276,4116,0.013605351559817791
1752574611.1898868,4122,1.3934318303654436e-05
1752574611.575646,4128,0.036182671785354614
1752574611.7585342,4131,3.0850536859361455e-05
1752574613.760986,4153,0.0210857093334198
1752574616.1700308,4188,0.001012904103845358
1752574616.850433,4199,0.0010537472553551197
1752574618.25889,4214,1.64767297974322e-05
1752574619.4964256,4234,1.3525561371352524e-05
1752574621.1166136,4253,2.195089473389089e-05
1752574621.3009608,4256,0.0016239386750385165
1752574621.504816,4259,0.0009814752265810966
1752574621.8164833,4264,1.4741240192961413e-05
1752574626.1664927,4325,0.00017987920728046447
1752574626.4566717,4330,0.00042162518366239965
1752574626.78487,4335,0.0003725339483935386
1752574627.196686,4341,0.0001770191011019051
1752574630.5424376,4386,2.179326838813722e-05
1752574631.9880683,4402,9.659834177000448e-05
1752574633.6779046,4429,1.101963880500989e-05
1752574634.5770147,4442,6.439609569497406e-05
1752574635.134617,4450,6.333244527922943e-05
1752574636.3106675,4461,5.07299555465579e-05
1752574637.0706973,4473,0.00011909951717825606
1752574638.577395,4496,3.216001277905889e-05
1752574639.3978293,4502,5.088952457299456e-05
1752574641.2925518,4532,2.2320735297398642e-05
1752574641.9265854,4542,4.4348205847200006e-05
1752574642.1872888,4546,1.0683577784220688e-05
1752574644.3467274,4571,1.0460983503435273e-05
1752574644.6053474,4575,2.82006076304242e-05
1752574645.008854,4581,8.57522536534816e-06
1752574647.9616919,4616,4.974191324436106e-05
1752574648.162687,4619,5.4494463256560266e-05
1752574651.144036,4656,1.5536674254690297e-05
1752574651.8133657,4666,1.3464002222463023e-05
1752574653.03786,4685,2.149163992726244e-05
1752574653.5438073,4693,6.870123797853012e-06
1752574653.8097303,4697,2.694031900318805e-05
1752574653.928572,4699,1.5313693438656628e-05
1752574654.7492757,4705,2.954668343591038e-05
1752574655.3295689,4714,9.800824045669287e-06
1752574655.886482,4723,1.8257773263030685e-05
1752574656.815554,4737,1.678821354289539e-05
1752574657.3249922,4744,2.8160346118966118e-05
1752574659.1574314,4766,5.7132237998303026e-05
1752574659.632005,4773,3.9549315260956064e-05
1752574660.0182283,4779,3.044078948732931e-05
1752574660.307375,4783,2.1971636670059524e-05
1752574660.372161,4784,1.2096653335902374e-05
1752574662.590432,4811,5.065117875346914e-06
1752574662.7836099,4814,1.621876799617894e-05
1752574662.9822335,4817,2.0007262719445862e-05
1752574663.2673187,4821,9.934403351508081e-06
1752574664.3439639,4837,5.467309165396728e-06
1752574664.4667373,4839,1.986259849218186e-05
1752574664.6767688,4842,2.1892559743719175e-05
1752574664.7404118,4843,1.2922117093694396e-05
1752574665.7277212,4851,9.952525033440907e-06
1752574668.228255,4889,1.3063872756902128e-05
1752574669.5428855,4902,1.0521672265895177e-05
1752574670.5622234,4917,8.865364179655444e-06
1752574671.9036045,4936,9.752207006386016e-06
1752574672.1945126,4940,1.1503017049108166e-05
1752574672.6879246,4947,3.0388748200493865e-05
1752574673.8326514,4956,1.7642722013988532e-05
1752574675.9483888,4987,5.074861292087007e-06
1752574676.7031815,4998,1.1902769983862527e-05
1752574679.3789601,5030,3.6796534459426766e-06
1752574681.419495,5054,7.518865004385589e-06
1752574682.6330893,5073,3.323314740555361e-05
1752574683.5233712,5086,4.124036877328763e-06
1752574683.584143,5087,6.34316938885604e-06
1752574684.1075172,5095,1.3539367500925437e-05
1752574684.2363718,5097,1.8446031390340067e-05
1752574687.4168508,5139,1.1925046237593051e-05
1752574687.6880002,5143,1.215167412738083e-05
1752574687.9325433,5147,8.17743239167612e-06
1752574689.0450647,5158,0.0005134168895892799
1752574689.1196244,5159,0.0006582267815247178
1752574689.2427638,5161,0.0013901410857215524
1752574689.304471,5162,0.0008750414126552641
1752574691.5302215,5194,0.00595750380307436
1752574693.1692398,5205,0.04316326603293419
1752574693.3483975,5207,0.008097822777926922
1752574693.810619,5212,0.04008184373378754
1752574693.985529,5214,0.0001800496829673648
1752574695.0821326,5225,3.074407504755072e-05
1752574695.733931,5232,2.715813388931565e-05
1752574697.0682168,5245,1.2868516023445409e-05
1752574699.2269034,5260,2.0771918570972048e-05
1752574700.1499212,5269,1.5628143955837004e-05
1752574700.438306,5272,1.635932676435914e-05
1752574704.1161747,5302,2.12001887121005e-05
1752574706.2940328,5325,2.358389610890299e-05
1752574706.388851,5326,1.7245207345695235e-05
1752574706.6853125,5329,2.0273548216209747e-05
1752574706.862013,5331,2.689964276214596e-05
1752574707.2495444,5335,1.940842230396811e-05
1752574707.8330839,5341,2.8836260753450915e-05
1752574711.2201552,5369,2.2311794964480214e-05
1752574712.0259097,5377,1.9746656107599847e-05
1752574714.1967769,5400,1.2509871339716483e-05
1752574715.7966418,5409,1.2975210665899795e-05
1752574715.8987725,5410,1.6168447473319247e-05
1752574720.5672932,5452,1.1796340004366357e-05
1752574721.4173157,5461,1.21946477520396e-05
1752574721.9435256,5466,1.1917281881324016e-05
1752574726.916815,5511,1.3418352864391636e-05
1752574727.4100404,5516,1.1046600775443949e-05
1752574727.5099516,5517,1.3804622540192213e-05
1752574728.5989122,5528,1.5749552403576672e-05
1752574731.532417,5552,9.557315934216604e-06
1752574733.7240713,5574,1.0324386494175997e-05
1752574737.9486008,5611,2.2176771381055005e-05
1752574743.2906098,5660,2.4541574020986445e-05
1752574744.6672869,5674,2.5193621695507318e-05
1752574750.6029649,5730,1.575239366502501e-05
1752574751.2554455,5737,2.022187618422322e-05
1752574754.0219922,5759,1.7548753021401353e-05
1752574754.3306477,5762,1.4391701370186638e-05
1752574754.518694,5764,1.8062088201986626e-05
1752574754.6090634,5765,1.9568697098293342e-05
1752574756.793897,5788,2.0635154214687645e-05
1752574757.6462464,5796,1.845509177655913e-05
1752574762.5457094,5839,1.2497528587118722e-05
1752574766.4729817,5873,8.539825103071053e-06
1752574767.8515005,5886,1.1229210940655321e-05
1752574768.116159,5889,1.4601699149352498e-05
1752574775.5947604,5955,2.4026372557273135e-05
1752574776.3313997,5963,2.2441809051088057e-05
1752574777.1691358,5971,2.0768784452229738e-05
1752574778.8332076,5988,2.6143099603359587e-05
1752574779.7652597,5997,2.686427251319401e-05
1752574781.1481943,6004,1.4163663763611112e-05
1752574781.76298,6010,1.655091364227701e-05
1752574782.3965352,6016,2.456770744174719e-05
1752574786.4381058,6052,1.955367588379886e-05
1752574787.183619,6060,1.7738146198098548e-05
1752574789.4769008,6083,1.35109803522937e-05
1752574789.696211,6085,1.2645446076930966e-05
1752574789.7862947,6086,1.2120482097088825e-05
1752574793.5862992,6118,1.2028266610286664e-05
1752574793.8061674,6120,1.0912675861618482e-05
1752574795.874306,6140,1.4679962987429462e-05
1752574796.3398058,6145,1.1325845662213396e-05
1752574796.5165243,6147,1.4189300600264687e-05
1752574796.769255,6149,1.4012784959049895e-05
1752574800.033688,6175,1.2083819456165656e-05
1752574804.5539312,6212,8.095296834653709e-06
1752574805.2118914,6218,9.254867109120823e-06
1752574806.2438447,6228,8.375120160053484e-06
1752574806.6432812,6232,8.81117466633441e-06
1752574808.457441,6250,8.700669241079595e-06
1752574812.987002,6286,7.566345630038995e-06
1752574813.1978698,6288,7.366596946667414e-06
1752574813.980569,6295,9.242636224371381e-06
1752574815.5381384,6303,1.0993097021128051e-05
1752574815.6459577,6304,8.16589999885764e-06
1752574815.9471762,6307,6.484244295279495e-06
1752574818.8660417,6335,7.237539193738485e-06
1752574819.277772,6339,7.141707101254724e-06
1752574819.4910524,6341,9.46405725699151e-06
1752574821.4566524,6354,6.284548817347968e-06
1752574822.6101205,6365,6.302180736383889e-06
1752574822.717356,6366,9.375859917781781e-06
1752574823.249096,6371,7.675545020902064e-06
1752574823.7944975,6376,6.4019868659670465e-06
1752574828.3831823,6413,6.361248324537883e-06
1752574830.1574962,6431,4.902798082184745e-06
1752574831.9967437,6450,6.476916951214662e-06
1752574833.2337182,6456,6.4309128902095836e-06
1752574834.235342,6466,5.738967502111336e-06
1752574835.5736542,6480,4.166291091678431e-06
1752574837.3718944,6498,4.469952727959026e-06
1752574838.3044653,6501,5.314080681273481e-06
1752574841.6794705,6535,4.395677933644038e-06
1752574841.9563448,6538,3.293767122158897e-06
1752574842.8008945,6547,4.131476543989265e-06
1752574844.0131233,6553,6.24987160335877e-06
1752574844.5208175,6558,5.59164391233935e-06
1752574845.7539134,6571,4.897442067886004e-06
1752574846.2117205,6576,5.642866199195851e-06
1752574847.685719,6592,5.489278464665404e-06
1752574848.1565602,6597,5.374070951802423e-06
1752574849.2459955,6602,7.3205665103159845e-06
1752574849.6200366,6606,3.88302260034834e-06
1752574851.1031265,6622,3.4600493563630152e-06
1752574854.994855,6656,3.882891178363934e-06
1752574857.392437,6680,4.611255462805275e-06
1752574861.4176033,6715,4.710253051598556e-06
1752574862.0546975,6722,3.5178159123461228e-06
1752574862.5642252,6727,6.58278167975368e-06
1752574862.935201,6731,1.1811996955657378e-05
1752574863.4853785,6737,2.262042289657984e-05
1752574863.916675,6741,2.891147232730873e-05
1752574866.1661265,6757,6.022192974342033e-05
1752574867.2415202,6768,5.357820919016376e-05
1752574868.7438705,6783,6.238639616640285e-05
1752574869.6086326,6792,5.47393319720868e-05
1752574871.8955176,6809,3.7508958484977484e-05
1752574873.8310275,6828,3.9130751247284934e-05
1752574875.3522425,6844,3.0497907573590055e-05
1752574875.8214655,6849,2.406793282716535e-05
1752574876.6416066,6851,3.0376579161384143e-05
1752574877.2539783,6857,3.4585489629535004e-05
1752574878.1086268,6866,2.927947207354009e-05
1752574879.7617898,6882,3.0780222004977986e-05
1752574884.299725,6921,2.192947249568533e-05
1752574884.4874237,6923,1.6811782188597135e-05
1752574884.820649,6926,1.3893156392441597e-05
1752574885.9323776,6937,1.2246524420334026e-05
1752574886.6165802,6944,1.3151003258826677e-05
1752574891.0623052,6982,1.2126914953114465e-05
1752574892.6569946,6998,1.6690459233359434e-05
1752574893.7956827,7003,1.3436228982754983e-05
1752574893.996091,7005,1.3319023310032208e-05
1752574896.0226307,7025,5.671282997354865e-05
1752574897.166787,7036,6.835964450147003e-05
1752574899.4098785,7051,4.542941314866766e-05
1752574900.333687,7061,7.922627992229536e-05
1752574903.4255707,7094,7.153330079745501e-05
1752574906.9961712,7124,5.2599672926589847e-05
1752574907.3021052,7127,4.3750002078013495e-05
1752574907.8288891,7133,3.421629298827611e-05
1752574911.9601002,7171,2.296875936735887e-05
1752574913.1772413,7184,1.4971244127082173e-05
1752574913.284248,7185,2.660161226231139e-05
1752574913.5011687,7187,2.7879825211130083e-05
1752574914.1252651,7193,2.1935682525509037e-05
1752574914.441597,7196,1.606445584911853e-05
1752574916.901163,7214,2.0565823433571495e-05
1752574918.6893048,7232,4.923278174828738e-05
1752574921.7484848,7256,3.222015584469773e-05
1752574922.1752307,7260,5.027258885093033e-05
1752574923.3660295,7272,4.705945320893079e-05
1752574924.2362545,7281,3.4482916817069054e-05
1752574927.7166438,7309,2.5544124582665972e-05
1752574928.3203282,7315,2.804122595989611e-05
1752574930.8793066,7341,1.7234151528100483e-05
1752574931.2814882,7345,1.6359817891498096e-05
1752574931.4960904,7347,2.1979676603223197e-05
1752574933.4278579,7360,1.2612869795702863e-05
1752574933.9460073,7365,1.594612331246026e-05
1752574934.8537889,7374,1.5274175893864594e-05
1752574936.657408,7392,1.7248563381144777e-05
1752574941.2416458,7431,1.7581780412001535e-05
1752574942.3216727,7442,1.175086526927771e-05
1752574942.4162617,7443,1.1106102647318039e-05
1752574945.9027233,7471,9.469225005886983e-06
1752574946.2702897,7475,9.546117325953674e-06
1752574946.4750082,7477,9.794165634957608e-06
1752574947.632683,7489,1.1106397323601414e-05
1752574950.6206694,7513,7.456405910488684e-06
1752574951.8205605,7525,1.2259998584340792e-05
1752574952.64778,7533,8.485125363222323e-06
1752574953.2720106,7539,1.0632935300236568e-05
1752574954.3502026,7550,7.959297363413498e-06
1752574955.8125153,7558,7.5807888606505e-06
1752574956.0073988,7560,8.079948202066589e-06
1752574956.6253407,7566,4.62281559521216e-06
1752574960.1503134,7600,5.973410225124098e-06
1752574961.6851313,7609,5.322367087501334e-06
1752574961.8694165,7611,5.700181191059528e-06
1752574962.1899867,7614,6.2580397752753925e-06
1752574965.572971,7645,3.168922603435931e-06
1752574965.671743,7646,3.0910725854482735e-06
1752574966.780339,7651,6.0437232605181634e-06
1752574968.2787867,7667,5.043327746534487e-06
1752574968.3896596,7668,5.887868610443547e-06
1752574974.7850564,7728,5.740289452660363e-06
1752574975.4082334,7734,5.981098183838185e-06
1752574975.7053182,7737,5.014807356928941e-06
1752574978.8909025,7763,3.944905529351672e-06
1752574979.3790846,7768,5.1059191719105e-06
1752574983.2125373,7801,4.834879291593097e-06
1752574983.2944248,7802,4.515275122685125e-06
1752574985.8454707,7828,3.3533337955304887e-06
1752574987.5796144,7845,2.8998015295655932e-06
1752574987.967146,7849,5.065112418378703e-06
1752574989.4119084,7857,3.134988446618081e-06
1752574989.9427893,7862,3.8713224057573825e-06
1752574990.0282416,7863,2.7745652459998382e-06
1752574990.5988762,7869,2.8601746180356713e-06
1752574992.5443907,7889,3.6163241929898504e-06
1752574994.4599764,7902,2.7127450721309287e-06
1752574995.06877,7908,2.86741737909324e-06
1752574997.4924862,7933,4.3344016376067884e-06
1752574997.7571988,7936,3.656906073956634e-06
1752575003.7101817,7993,2.3914324174256762e-06
1752575007.9384336,8033,3.405806637601927e-06
1752575008.220849,8036,2.693318265301059e-06
1752575008.3160655,8037,3.661159780676826e-06
1752575008.4904788,8039,2.1063044641778106e-06
1752575010.4204488,8053,2.851131057468592e-06
1752575011.1506763,8061,2.26578504225472e-06
1752575013.3110564,8084,2.5291349174949573e-06
1752575013.4041226,8085,2.02135811377957e-06
1752575015.7452865,8103,2.825521050908719e-06
1752575018.347717,8129,2.9643138077517506e-06
1752575020.3371937,8149,2.2799808903073426e-06
1752575021.175395,8151,2.3483219138142886e-06
1752575022.9318974,8170,2.6592124413582496e-06
1752575023.020638,8171,2.514296966182883e-06
1752575025.6105406,8199,1.507909928477602e-06
